実行日,開始時刻,終了時刻,ジョブID,ジョブ名,所要時間(分),処理件数,ステータス,エラーメッセージ
2025-07-09,13:08:11,13:12:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,241,Success,
2025-07-09,14:51:49,14:53:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,378,Success,
2025-07-09,15:11:51,15:16:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,313,Success,
2025-07-09,16:23:16,16:26:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,210,Success,
2025-07-09,17:31:08,17:36:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,128,Success,
2025-07-09,18:31:04,18:36:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,156,Success,
2025-07-09,19:43:19,19:46:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,393,Success,
2025-07-09,20:31:13,20:36:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,186,Success,
2025-07-09,21:38:31,21:41:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,361,Success,
2025-07-09,22:15:09,22:20:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,151,Success,
2025-07-09,23:03:15,23:07:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,142,Success,
2025-07-10,00:26:27,00:48:27,DAILY_SALES_SUMMARY,日次売上集計,22,34256,Success,
2025-07-10,01:00:20,01:30:20,DAILY_INVENTORY_UPDATE,日次在庫更新,30,47264,Success,
2025-07-10,02:04:50,02:20:50,DAILY_CUSTOMER_SYNC,日次顧客情報同期,16,0,Failed,Data validation error
2025-07-10,03:01:53,03:32:53,DAILY_REPORT_GEN,日次レポート生成,31,44978,Success,
2025-07-10,00:27:06,00:30:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,365,Success,
2025-07-10,01:10:56,01:14:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,119,Success,
2025-07-10,02:27:39,02:30:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,175,Success,
2025-07-10,03:59:36,04:02:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,421,Success,
2025-07-10,04:23:08,04:27:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,437,Success,
2025-07-10,05:18:25,05:20:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,214,Success,
2025-07-10,06:36:15,06:40:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,483,Success,
2025-07-10,07:20:33,07:23:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,405,Success,
2025-07-10,08:57:16,09:00:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,345,Success,
2025-07-10,09:00:05,09:03:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,104,Success,
2025-07-10,10:16:34,10:18:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,138,Success,
2025-07-10,11:28:38,11:33:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,225,Success,
2025-07-10,12:22:27,12:26:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,426,Success,
2025-07-10,13:04:43,13:06:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,270,Success,
2025-07-10,14:39:58,14:42:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,416,Success,
2025-07-10,15:14:32,15:18:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,102,Success,
2025-07-10,16:30:21,16:33:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,356,Success,
2025-07-10,17:38:34,17:40:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,171,Success,
2025-07-10,18:45:45,18:49:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,270,Success,
2025-07-10,19:13:25,19:15:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,369,Success,
2025-07-10,20:50:59,20:52:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,423,Success,
2025-07-10,21:37:35,21:40:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,294,Success,
2025-07-10,22:27:07,22:29:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,141,Success,
2025-07-10,23:50:09,23:52:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,117,Success,
2025-07-11,00:30:35,00:47:35,DAILY_SALES_SUMMARY,日次売上集計,17,9558,Success,
2025-07-11,01:02:52,01:29:52,DAILY_INVENTORY_UPDATE,日次在庫更新,27,24391,Success,
2025-07-11,02:00:47,02:11:47,DAILY_CUSTOMER_SYNC,日次顧客情報同期,11,43713,Success,
2025-07-11,03:01:47,03:32:47,DAILY_REPORT_GEN,日次レポート生成,31,34414,Success,
2025-07-11,00:35:02,00:40:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,212,Success,
2025-07-11,01:39:33,01:43:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,473,Success,
2025-07-11,02:51:24,02:53:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,339,Success,
2025-07-11,03:37:09,03:39:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,439,Success,
2025-07-11,04:53:34,04:55:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,108,Success,
2025-07-11,05:33:45,05:35:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,331,Success,
2025-07-11,06:00:37,06:05:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,261,Success,
2025-07-11,07:26:07,07:28:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,215,Success,
2025-07-11,08:44:48,08:47:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,314,Success,
2025-07-11,09:28:27,09:32:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,193,Success,
2025-07-11,10:27:09,10:29:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,106,Success,
2025-07-11,11:36:41,11:41:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,306,Success,
2025-07-11,12:11:13,12:15:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,100,Success,
2025-07-11,13:29:51,13:32:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,233,Success,
2025-07-11,14:14:56,14:18:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,121,Success,
2025-07-11,15:53:54,15:55:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,399,Success,
2025-07-11,16:08:50,16:11:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,269,Success,
2025-07-11,17:45:01,17:48:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,281,Success,
2025-07-11,18:11:52,18:16:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,324,Success,
2025-07-11,19:58:09,20:02:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,148,Success,
2025-07-11,20:21:42,20:26:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,195,Success,
2025-07-11,21:44:32,21:48:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,408,Success,
2025-07-11,22:36:08,22:39:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,356,Success,
2025-07-11,23:06:36,23:11:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,104,Success,
2025-07-12,00:28:34,00:45:34,DAILY_SALES_SUMMARY,日次売上集計,17,42195,Success,
2025-07-12,01:00:16,01:37:16,DAILY_INVENTORY_UPDATE,日次在庫更新,37,39588,Success,
2025-07-12,02:00:43,02:10:43,DAILY_CUSTOMER_SYNC,日次顧客情報同期,10,9564,Success,
2025-07-12,03:01:35,03:49:35,DAILY_REPORT_GEN,日次レポート生成,48,4065,Success,
2025-07-12,00:10:08,00:12:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,481,Success,
2025-07-12,01:54:41,01:58:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,436,Success,
2025-07-12,02:10:12,02:14:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,171,Success,
2025-07-12,03:24:51,03:28:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,115,Success,
2025-07-12,04:27:55,04:29:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,158,Success,
2025-07-12,05:06:55,05:10:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,359,Success,
2025-07-12,06:25:27,06:29:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,217,Success,
2025-07-12,07:22:29,07:26:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,450,Success,
2025-07-12,08:26:11,08:28:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,439,Success,
2025-07-12,09:07:51,09:12:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,417,Success,
2025-07-12,10:39:53,10:44:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,418,Success,
2025-07-12,11:07:50,11:10:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,296,Success,
2025-07-12,12:54:32,12:58:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,0,Failed,Timeout error
2025-07-12,13:56:30,13:59:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,194,Success,
2025-07-12,14:32:06,14:35:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,245,Success,
2025-07-12,15:14:26,15:17:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,260,Success,
2025-07-12,16:37:35,16:39:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,351,Success,
2025-07-12,17:23:03,17:28:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,333,Success,
2025-07-12,18:57:39,18:59:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,428,Success,
2025-07-12,19:48:12,19:53:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,135,Success,
2025-07-12,20:30:47,20:34:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,431,Success,
2025-07-12,21:20:03,21:23:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,307,Success,
2025-07-12,22:23:49,22:28:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,227,Success,
2025-07-12,23:50:34,23:54:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,476,Success,
2025-07-13,00:26:13,00:47:13,DAILY_SALES_SUMMARY,日次売上集計,21,48311,Success,
2025-07-13,01:00:21,01:40:21,DAILY_INVENTORY_UPDATE,日次在庫更新,40,37309,Success,
2025-07-13,02:02:49,02:14:49,DAILY_CUSTOMER_SYNC,日次顧客情報同期,12,47622,Success,
2025-07-13,03:05:10,04:00:10,DAILY_REPORT_GEN,日次レポート生成,55,15101,Success,
2025-07-13,00:59:08,01:04:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,493,Success,
2025-07-13,01:53:45,01:58:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,355,Success,
2025-07-13,02:36:42,02:38:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,232,Success,
2025-07-13,03:33:55,03:36:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,470,Success,
2025-07-13,04:04:39,04:08:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,429,Success,
2025-07-13,05:20:38,05:24:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,237,Success,
2025-07-13,06:25:39,06:27:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,253,Success,
2025-07-13,07:28:56,07:30:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,313,Success,
2025-07-13,08:53:21,08:58:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,206,Success,
2025-07-13,09:33:37,09:35:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,125,Success,
2025-07-13,10:15:18,10:20:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,194,Success,
2025-07-13,11:46:04,11:50:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,355,Success,
2025-07-13,12:33:00,12:37:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,262,Success,
2025-07-13,13:10:58,13:13:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,368,Success,
2025-07-13,14:42:36,14:44:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,214,Success,
2025-07-13,15:36:10,15:38:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,381,Success,
2025-07-13,16:13:04,16:16:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,0,Failed,Timeout error
2025-07-13,17:47:29,17:52:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,326,Success,
2025-07-13,18:15:49,18:18:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,0,Failed,Timeout error
2025-07-13,19:30:11,19:34:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,270,Success,
2025-07-13,20:32:11,20:34:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,462,Success,
2025-07-13,21:49:17,21:51:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,125,Success,
2025-07-13,22:35:06,22:39:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,195,Success,
2025-07-13,23:07:18,23:11:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,107,Success,
2025-07-14,00:31:00,01:00:00,DAILY_SALES_SUMMARY,日次売上集計,29,4397,Success,
2025-07-14,01:05:08,01:32:08,DAILY_INVENTORY_UPDATE,日次在庫更新,27,15265,Success,
2025-07-14,02:00:48,02:25:48,DAILY_CUSTOMER_SYNC,日次顧客情報同期,25,12608,Success,
2025-07-14,03:01:52,03:33:52,DAILY_REPORT_GEN,日次レポート生成,32,22118,Success,
2025-07-14,04:00:23,05:29:23,WEEKLY_BACKUP_VERIFY,週次バックアップ検証,89,14513,Success,
2025-07-14,00:22:48,00:25:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,102,Success,
2025-07-14,01:17:17,01:20:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,425,Success,
2025-07-14,02:29:35,02:31:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,256,Success,
2025-07-14,03:25:29,03:30:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,390,Success,
2025-07-14,04:03:17,04:05:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,147,Success,
2025-07-14,05:23:19,05:26:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,199,Success,
2025-07-14,06:27:51,06:32:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,297,Success,
2025-07-14,07:52:17,07:55:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,468,Success,
2025-07-14,08:40:05,08:43:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,173,Success,
2025-07-14,09:57:19,09:59:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,258,Success,
2025-07-14,10:14:41,10:16:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,382,Success,
2025-07-14,11:14:55,11:19:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,229,Success,
2025-07-14,12:09:12,12:11:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,255,Success,
2025-07-14,13:39:37,13:42:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,417,Success,
2025-07-14,14:23:30,14:28:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,156,Success,
2025-07-14,15:59:37,16:04:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,148,Success,
2025-07-14,16:00:32,16:03:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,397,Success,
2025-07-14,17:17:05,17:21:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,249,Success,
2025-07-14,18:28:46,18:33:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,238,Success,
2025-07-14,19:59:46,20:02:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,484,Success,
2025-07-14,20:45:04,20:50:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,227,Success,
2025-07-14,21:18:52,21:22:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,475,Success,
2025-07-14,22:14:45,22:16:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,339,Success,
2025-07-14,23:27:09,23:32:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,170,Success,
2025-07-15,00:27:45,00:45:45,DAILY_SALES_SUMMARY,日次売上集計,18,15580,Success,
2025-07-15,01:04:16,01:31:16,DAILY_INVENTORY_UPDATE,日次在庫更新,27,31110,Success,
2025-07-15,02:00:42,02:18:42,DAILY_CUSTOMER_SYNC,日次顧客情報同期,18,2548,Success,
2025-07-15,03:00:37,03:54:37,DAILY_REPORT_GEN,日次レポート生成,54,20449,Success,
2025-07-15,00:57:25,01:01:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,268,Success,
2025-07-15,01:51:43,01:55:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,492,Success,
2025-07-15,02:50:35,02:55:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,458,Success,
2025-07-15,03:16:55,03:20:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,212,Success,
2025-07-15,04:12:45,04:14:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,370,Success,
2025-07-15,05:36:21,05:40:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,172,Success,
2025-07-15,06:09:01,06:14:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,104,Success,
2025-07-15,07:23:02,07:25:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,442,Success,
2025-07-15,08:11:06,08:13:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,392,Success,
2025-07-15,09:58:02,10:01:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,322,Success,
2025-07-15,10:00:02,10:02:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,291,Success,
2025-07-15,11:08:15,11:10:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,420,Success,
2025-07-15,12:04:31,12:07:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,140,Success,
2025-07-15,13:06:32,13:09:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,499,Success,
2025-07-15,14:30:28,14:35:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,339,Success,
2025-07-15,15:28:56,15:30:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,196,Success,
2025-07-15,16:29:15,16:34:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,101,Success,
2025-07-15,17:10:15,17:15:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,411,Success,
2025-07-15,18:02:47,18:07:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,109,Success,
2025-07-15,19:06:48,19:10:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,388,Success,
2025-07-15,20:16:10,20:20:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,154,Success,
2025-07-15,21:16:05,21:19:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,209,Success,
2025-07-15,22:16:33,22:19:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,477,Success,
2025-07-15,23:27:34,23:31:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,161,Success,
2025-07-16,00:33:56,00:55:56,DAILY_SALES_SUMMARY,日次売上集計,22,48389,Success,
2025-07-16,01:00:19,01:38:19,DAILY_INVENTORY_UPDATE,日次在庫更新,38,34953,Success,
2025-07-16,02:02:43,02:26:43,DAILY_CUSTOMER_SYNC,日次顧客情報同期,24,8503,Success,
2025-07-16,03:01:28,03:44:28,DAILY_REPORT_GEN,日次レポート生成,43,3401,Success,
2025-07-16,00:44:13,00:47:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,434,Success,
2025-07-16,01:52:22,01:54:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,161,Success,
2025-07-16,02:52:35,02:56:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,338,Success,
2025-07-16,03:40:59,03:45:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,446,Success,
2025-07-16,04:04:34,04:09:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,350,Success,
2025-07-16,05:38:04,05:43:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,233,Success,
2025-07-16,06:44:42,06:46:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,430,Success,
2025-07-16,07:16:36,07:20:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,299,Success,
2025-07-16,08:59:11,09:02:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,325,Success,
2025-07-16,09:23:05,09:27:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,318,Success,
2025-07-16,10:39:26,10:44:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,303,Success,
2025-07-16,11:11:22,11:16:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,163,Success,
2025-07-16,12:47:15,12:52:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,364,Success,
2025-07-16,13:40:04,13:44:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,197,Success,
2025-07-16,14:16:59,14:21:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,430,Success,
2025-07-16,15:39:58,15:42:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,428,Success,
2025-07-16,16:14:41,16:17:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,286,Success,
2025-07-16,17:14:57,17:17:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,214,Success,
2025-07-16,18:54:42,18:57:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,308,Success,
2025-07-16,19:15:05,19:17:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,245,Success,
2025-07-16,20:23:50,20:26:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,161,Success,
2025-07-16,21:30:36,21:32:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,208,Success,
2025-07-16,22:35:56,22:40:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,147,Success,
2025-07-16,23:45:12,23:48:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,441,Success,
2025-07-17,00:29:41,00:47:41,DAILY_SALES_SUMMARY,日次売上集計,18,43200,Success,
2025-07-17,01:05:40,01:31:40,DAILY_INVENTORY_UPDATE,日次在庫更新,26,2295,Success,
2025-07-17,02:00:47,02:14:47,DAILY_CUSTOMER_SYNC,日次顧客情報同期,14,43564,Success,
2025-07-17,03:01:40,03:55:40,DAILY_REPORT_GEN,日次レポート生成,54,27631,Success,
2025-07-17,00:05:14,00:10:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,366,Success,
2025-07-17,01:59:00,02:03:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,252,Success,
2025-07-17,02:25:36,02:27:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,293,Success,
2025-07-17,03:24:10,03:29:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,172,Success,
2025-07-17,04:06:17,04:08:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,439,Success,
2025-07-17,05:01:09,05:03:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,175,Success,
2025-07-17,06:12:46,06:17:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,145,Success,
2025-07-17,07:37:27,07:42:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,113,Success,
2025-07-17,08:21:51,08:26:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,462,Success,
2025-07-17,09:56:31,10:00:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,211,Success,
2025-07-17,10:23:22,10:28:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,324,Success,
2025-07-17,11:35:58,11:39:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,225,Success,
2025-07-17,12:36:37,12:38:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,166,Success,
2025-07-17,13:14:07,13:16:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,246,Success,
2025-07-17,14:25:26,14:29:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,260,Success,
2025-07-17,15:37:16,15:40:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,114,Success,
2025-07-17,16:44:23,16:46:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,475,Success,
2025-07-17,17:58:09,18:00:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,429,Success,
2025-07-17,18:49:39,18:51:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,163,Success,
2025-07-17,19:56:14,20:01:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,500,Success,
2025-07-17,20:20:41,20:23:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,352,Success,
2025-07-17,21:11:40,21:16:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,322,Success,
2025-07-17,22:54:58,22:57:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,105,Success,
2025-07-17,23:01:49,23:05:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,246,Success,
2025-07-18,00:34:47,01:01:47,DAILY_SALES_SUMMARY,日次売上集計,27,36510,Success,
2025-07-18,01:04:46,01:27:46,DAILY_INVENTORY_UPDATE,日次在庫更新,23,15598,Success,
2025-07-18,02:00:35,02:18:35,DAILY_CUSTOMER_SYNC,日次顧客情報同期,18,8099,Success,
2025-07-18,03:04:36,03:56:36,DAILY_REPORT_GEN,日次レポート生成,52,37203,Success,
2025-07-18,00:52:55,00:55:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,471,Success,
2025-07-18,01:46:29,01:51:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,319,Success,
2025-07-18,02:00:44,02:04:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,302,Success,
