実行日,開始時刻,終了時刻,ジョブID,ジョブ名,所要時間(分),処理件数,ステータス,エラーメッセージ
2025-09-09,12:00:36,12:05:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,121,Success,
2025-09-09,13:00:17,13:03:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,186,Success,
2025-09-09,14:23:52,14:26:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,0,Failed,Timeout error
2025-09-09,15:54:04,15:58:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,172,Success,
2025-09-09,16:10:49,16:13:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,202,Success,
2025-09-09,17:52:01,17:55:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,471,Success,
2025-09-09,18:56:03,19:01:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,487,Success,
2025-09-09,19:39:18,19:43:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,163,Success,
2025-09-09,20:46:49,20:50:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,396,Success,
2025-09-09,21:24:09,21:26:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,470,Success,
2025-09-09,22:55:28,22:57:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,169,Success,
2025-09-09,23:13:35,23:15:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,306,Success,
2025-09-10,00:31:24,00:58:24,DAILY_SALES_SUMMARY,日次売上集計,27,11005,Success,
2025-09-10,01:01:39,01:22:39,DAILY_INVENTORY_UPDATE,日次在庫更新,21,40595,Success,
2025-09-10,02:03:26,02:14:26,DAILY_CUSTOMER_SYNC,日次顧客情報同期,11,19546,Success,
2025-09-10,03:05:57,04:03:57,DAILY_REPORT_GEN,日次レポート生成,58,39767,Success,
2025-09-10,00:20:22,00:23:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,394,Success,
2025-09-10,01:02:13,01:06:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,426,Success,
2025-09-10,02:36:35,02:39:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,384,Success,
2025-09-10,03:08:38,03:11:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,120,Success,
2025-09-10,04:16:46,04:18:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,497,Success,
2025-09-10,05:50:39,05:53:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,145,Success,
2025-09-10,06:33:10,06:37:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,265,Success,
2025-09-10,07:50:39,07:54:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,227,Success,
2025-09-10,08:04:55,08:08:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,444,Success,
2025-09-10,09:38:06,09:40:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,371,Success,
2025-09-10,10:40:10,10:43:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,419,Success,
2025-09-10,11:45:15,11:48:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,369,Success,
2025-09-10,12:27:20,12:32:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,307,Success,
2025-09-10,13:23:52,13:28:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,287,Success,
2025-09-10,14:19:49,14:21:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,419,Success,
2025-09-10,15:56:20,15:58:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,276,Success,
2025-09-10,16:28:59,16:31:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,475,Success,
2025-09-10,17:27:45,17:30:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,462,Success,
2025-09-10,18:00:27,18:02:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,445,Success,
2025-09-10,19:16:28,19:19:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,375,Success,
2025-09-10,20:18:18,20:21:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,238,Success,
2025-09-10,21:31:34,21:36:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,412,Success,
2025-09-10,22:47:44,22:52:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,111,Success,
2025-09-10,23:07:41,23:11:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,409,Success,
2025-09-11,00:27:17,00:47:17,DAILY_SALES_SUMMARY,日次売上集計,20,39601,Success,
2025-09-11,01:00:46,01:29:46,DAILY_INVENTORY_UPDATE,日次在庫更新,29,49237,Success,
2025-09-11,02:00:47,02:20:47,DAILY_CUSTOMER_SYNC,日次顧客情報同期,20,28914,Success,
2025-09-11,03:05:37,03:46:37,DAILY_REPORT_GEN,日次レポート生成,41,0,Failed,Memory overflow
2025-09-11,00:50:07,00:52:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,419,Success,
2025-09-11,01:39:57,01:44:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,464,Success,
2025-09-11,02:58:23,03:02:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,436,Success,
2025-09-11,03:43:04,03:48:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,487,Success,
2025-09-11,04:45:53,04:49:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,449,Success,
2025-09-11,05:39:07,05:43:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,188,Success,
2025-09-11,06:24:34,06:28:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,336,Success,
2025-09-11,07:53:48,07:57:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,100,Success,
2025-09-11,08:49:27,08:51:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,270,Success,
2025-09-11,09:43:37,09:47:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,117,Success,
2025-09-11,10:11:41,10:16:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,256,Success,
2025-09-11,11:50:50,11:54:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,199,Success,
2025-09-11,12:35:23,12:38:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,167,Success,
2025-09-11,13:13:52,13:16:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,246,Success,
2025-09-11,14:28:27,14:33:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,481,Success,
2025-09-11,15:17:45,15:20:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,132,Success,
2025-09-11,16:00:30,16:03:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,382,Success,
2025-09-11,17:06:43,17:11:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,120,Success,
2025-09-11,18:48:23,18:51:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,369,Success,
2025-09-11,19:06:06,19:10:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,136,Success,
2025-09-11,20:16:54,20:21:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,244,Success,
2025-09-11,21:30:27,21:33:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,344,Success,
2025-09-11,22:18:45,22:22:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,397,Success,
2025-09-11,23:04:33,23:06:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,454,Success,
2025-09-12,00:26:00,00:45:00,DAILY_SALES_SUMMARY,日次売上集計,19,28785,Success,
2025-09-12,01:00:17,01:31:17,DAILY_INVENTORY_UPDATE,日次在庫更新,31,8249,Success,
2025-09-12,02:00:01,02:25:01,DAILY_CUSTOMER_SYNC,日次顧客情報同期,25,45932,Success,
2025-09-12,03:00:08,03:39:08,DAILY_REPORT_GEN,日次レポート生成,39,11706,Success,
2025-09-12,00:54:51,00:56:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,482,Success,
2025-09-12,01:23:32,01:27:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,162,Success,
2025-09-12,02:17:42,02:20:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,149,Success,
2025-09-12,03:22:37,03:24:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,393,Success,
2025-09-12,04:19:55,04:21:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,270,Success,
2025-09-12,05:38:03,05:40:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,395,Success,
2025-09-12,06:44:02,06:48:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,325,Success,
2025-09-12,07:07:31,07:12:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,211,Success,
2025-09-12,08:38:18,08:43:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,372,Success,
2025-09-12,09:53:06,09:56:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,316,Success,
2025-09-12,10:25:40,10:29:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,168,Success,
2025-09-12,11:28:26,11:32:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,368,Success,
2025-09-12,12:37:37,12:39:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,356,Success,
2025-09-12,13:39:57,13:43:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,111,Success,
2025-09-12,14:39:33,14:44:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,134,Success,
2025-09-12,15:56:09,16:01:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,443,Success,
2025-09-12,16:35:24,16:37:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,476,Success,
2025-09-12,17:52:56,17:56:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,112,Success,
2025-09-12,18:27:38,18:30:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,143,Success,
2025-09-12,19:16:45,19:21:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,321,Success,
2025-09-12,20:01:52,20:03:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,301,Success,
2025-09-12,21:50:11,21:52:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,379,Success,
2025-09-12,22:37:59,22:41:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,456,Success,
2025-09-12,23:39:57,23:41:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,322,Success,
2025-09-13,00:27:30,00:57:30,DAILY_SALES_SUMMARY,日次売上集計,30,48781,Success,
2025-09-13,01:03:59,01:29:59,DAILY_INVENTORY_UPDATE,日次在庫更新,26,22229,Success,
2025-09-13,02:00:29,02:19:29,DAILY_CUSTOMER_SYNC,日次顧客情報同期,19,36984,Success,
2025-09-13,03:00:33,03:44:33,DAILY_REPORT_GEN,日次レポート生成,44,47911,Success,
2025-09-13,00:12:22,00:16:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,329,Success,
2025-09-13,01:03:03,01:08:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,294,Success,
2025-09-13,02:30:51,02:35:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,481,Success,
2025-09-13,03:55:24,04:00:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,177,Success,
2025-09-13,04:19:52,04:21:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,127,Success,
2025-09-13,05:25:21,05:30:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,106,Success,
2025-09-13,06:36:48,06:41:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,319,Success,
2025-09-13,07:43:18,07:46:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,141,Success,
2025-09-13,08:13:55,08:16:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,289,Success,
2025-09-13,09:58:18,10:02:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,405,Success,
2025-09-13,10:12:01,10:17:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,445,Success,
2025-09-13,11:27:46,11:29:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,139,Success,
2025-09-13,12:58:37,13:00:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,461,Success,
2025-09-13,13:54:53,13:57:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,444,Success,
2025-09-13,14:01:30,14:04:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,312,Success,
2025-09-13,15:40:57,15:42:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,387,Success,
2025-09-13,16:14:18,16:16:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,228,Success,
2025-09-13,17:11:52,17:14:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,384,Success,
2025-09-13,18:46:21,18:48:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,104,Success,
2025-09-13,19:56:16,19:58:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,494,Success,
2025-09-13,20:31:20,20:34:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,150,Success,
2025-09-13,21:18:30,21:23:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,140,Success,
2025-09-13,22:59:03,23:02:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,271,Success,
2025-09-13,23:18:26,23:23:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,146,Success,
2025-09-14,00:30:18,00:47:18,DAILY_SALES_SUMMARY,日次売上集計,17,47757,Success,
2025-09-14,01:03:15,01:38:15,DAILY_INVENTORY_UPDATE,日次在庫更新,35,9308,Success,
2025-09-14,02:05:06,02:23:06,DAILY_CUSTOMER_SYNC,日次顧客情報同期,18,30456,Success,
2025-09-14,03:00:17,03:59:17,DAILY_REPORT_GEN,日次レポート生成,59,42262,Success,
2025-09-14,00:51:03,00:53:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,278,Success,
2025-09-14,01:11:44,01:15:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,152,Success,
2025-09-14,02:13:52,02:18:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,196,Success,
2025-09-14,03:24:00,03:26:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,406,Success,
2025-09-14,04:13:38,04:18:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,411,Success,
2025-09-14,05:06:53,05:10:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,148,Success,
2025-09-14,06:23:31,06:27:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,302,Success,
2025-09-14,07:54:07,07:57:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,262,Success,
2025-09-14,08:32:05,08:36:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,307,Success,
2025-09-14,09:08:31,09:12:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,342,Success,
2025-09-14,10:29:19,10:32:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,415,Success,
2025-09-14,11:50:14,11:54:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,277,Success,
2025-09-14,12:45:15,12:50:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,0,Failed,Timeout error
2025-09-14,13:20:30,13:23:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,193,Success,
2025-09-14,14:10:31,14:15:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,485,Success,
2025-09-14,15:18:40,15:21:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,111,Success,
2025-09-14,16:18:47,16:21:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,253,Success,
2025-09-14,17:05:07,17:07:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,422,Success,
2025-09-14,18:09:25,18:11:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,436,Success,
2025-09-14,19:14:56,19:16:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,192,Success,
2025-09-14,20:11:38,20:15:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,307,Success,
2025-09-14,21:10:52,21:14:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,134,Success,
2025-09-14,22:16:40,22:19:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,231,Success,
2025-09-14,23:32:25,23:34:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,365,Success,
2025-09-15,00:30:36,00:58:36,DAILY_SALES_SUMMARY,日次売上集計,28,33085,Success,
2025-09-15,01:00:21,01:35:21,DAILY_INVENTORY_UPDATE,日次在庫更新,35,10495,Success,
2025-09-15,02:00:31,02:19:31,DAILY_CUSTOMER_SYNC,日次顧客情報同期,19,39344,Success,
2025-09-15,03:03:51,03:38:51,DAILY_REPORT_GEN,日次レポート生成,35,47031,Success,
2025-09-15,04:00:17,05:50:17,WEEKLY_BACKUP_VERIFY,週次バックアップ検証,110,26187,Success,
2025-09-15,00:40:44,00:43:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,183,Success,
2025-09-15,01:25:49,01:28:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,176,Success,
2025-09-15,02:25:03,02:28:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,443,Success,
2025-09-15,03:32:18,03:35:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,431,Success,
2025-09-15,04:22:10,04:25:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,149,Success,
2025-09-15,05:35:02,05:37:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,260,Success,
2025-09-15,06:15:17,06:17:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,489,Success,
2025-09-15,07:34:13,07:39:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,359,Success,
2025-09-15,08:34:57,08:39:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,342,Success,
2025-09-15,09:36:43,09:39:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,312,Success,
2025-09-15,10:26:45,10:29:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,395,Success,
2025-09-15,11:30:52,11:35:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,126,Success,
2025-09-15,12:21:05,12:25:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,209,Success,
2025-09-15,13:28:53,13:31:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,170,Success,
2025-09-15,14:40:28,14:45:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,325,Success,
2025-09-15,15:51:34,15:53:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,157,Success,
2025-09-15,16:12:05,16:16:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,455,Success,
2025-09-15,17:42:23,17:47:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,301,Success,
2025-09-15,18:31:00,18:36:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,209,Success,
2025-09-15,19:58:20,20:03:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,292,Success,
2025-09-15,20:00:44,20:05:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,473,Success,
2025-09-15,21:15:55,21:19:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,175,Success,
2025-09-15,22:53:56,22:58:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,423,Success,
2025-09-15,23:10:56,23:14:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,415,Success,
2025-09-16,00:33:26,00:57:26,DAILY_SALES_SUMMARY,日次売上集計,24,36098,Success,
2025-09-16,01:01:19,01:30:19,DAILY_INVENTORY_UPDATE,日次在庫更新,29,3548,Success,
2025-09-16,02:04:15,02:25:15,DAILY_CUSTOMER_SYNC,日次顧客情報同期,21,25854,Success,
2025-09-16,03:00:49,03:49:49,DAILY_REPORT_GEN,日次レポート生成,49,43299,Success,
2025-09-16,00:36:32,00:38:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,287,Success,
2025-09-16,01:30:22,01:35:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,389,Success,
2025-09-16,02:53:12,02:55:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,375,Success,
2025-09-16,03:16:08,03:21:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,255,Success,
2025-09-16,04:21:20,04:25:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,130,Success,
2025-09-16,05:46:57,05:50:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,312,Success,
2025-09-16,06:13:51,06:15:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,147,Success,
2025-09-16,07:23:44,07:25:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,276,Success,
2025-09-16,08:22:26,08:26:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,400,Success,
2025-09-16,09:45:50,09:48:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,225,Success,
2025-09-16,10:31:11,10:36:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,380,Success,
2025-09-16,11:19:11,11:23:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,170,Success,
2025-09-16,12:58:51,13:02:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,466,Success,
2025-09-16,13:41:55,13:43:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,158,Success,
2025-09-16,14:29:40,14:34:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,319,Success,
2025-09-16,15:16:24,15:20:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,482,Success,
2025-09-16,16:18:37,16:22:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,204,Success,
2025-09-16,17:16:15,17:19:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,404,Success,
2025-09-16,18:19:05,18:22:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,455,Success,
2025-09-16,19:28:32,19:30:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,452,Success,
2025-09-16,20:10:06,20:15:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,253,Success,
2025-09-16,21:21:01,21:26:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,393,Success,
2025-09-16,22:15:36,22:19:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,425,Success,
2025-09-16,23:12:04,23:17:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,380,Success,
2025-09-17,00:31:07,00:58:07,DAILY_SALES_SUMMARY,日次売上集計,27,5162,Success,
2025-09-17,01:00:00,01:34:00,DAILY_INVENTORY_UPDATE,日次在庫更新,34,6614,Success,
2025-09-17,02:00:55,02:11:55,DAILY_CUSTOMER_SYNC,日次顧客情報同期,11,2291,Success,
2025-09-17,03:00:17,03:48:17,DAILY_REPORT_GEN,日次レポート生成,48,23763,Success,
2025-09-17,00:11:45,00:13:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,0,Failed,Timeout error
2025-09-17,01:13:35,01:18:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,169,Success,
2025-09-17,02:43:30,02:47:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,419,Success,
2025-09-17,03:03:32,03:05:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,351,Success,
2025-09-17,04:31:57,04:35:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,112,Success,
2025-09-17,05:19:26,05:23:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,130,Success,
2025-09-17,06:50:49,06:52:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,273,Success,
2025-09-17,07:27:47,07:31:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,318,Success,
2025-09-17,08:14:17,08:18:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,406,Success,
2025-09-17,09:40:56,09:42:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,335,Success,
2025-09-17,10:50:51,10:53:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,397,Success,
2025-09-17,11:44:38,11:46:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,366,Success,
2025-09-17,12:51:07,12:53:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,106,Success,
2025-09-17,13:14:20,13:16:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,327,Success,
2025-09-17,14:24:44,14:29:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,293,Success,
2025-09-17,15:11:13,15:14:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,354,Success,
2025-09-17,16:29:00,16:32:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,437,Success,
2025-09-17,17:28:31,17:32:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,477,Success,
2025-09-17,18:27:36,18:30:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,187,Success,
2025-09-17,19:26:59,19:30:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,466,Success,
2025-09-17,20:29:49,20:33:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,333,Success,
2025-09-17,21:22:12,21:25:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,356,Success,
2025-09-17,22:14:46,22:19:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,499,Success,
2025-09-17,23:35:11,23:38:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,158,Success,
2025-09-18,00:35:06,01:03:06,DAILY_SALES_SUMMARY,日次売上集計,28,11773,Success,
2025-09-18,01:00:05,01:35:05,DAILY_INVENTORY_UPDATE,日次在庫更新,35,34292,Success,
2025-09-18,02:00:16,02:14:16,DAILY_CUSTOMER_SYNC,日次顧客情報同期,14,36976,Success,
2025-09-18,03:00:19,03:55:19,DAILY_REPORT_GEN,日次レポート生成,55,28105,Success,
2025-09-18,00:44:09,00:46:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,341,Success,
2025-09-18,01:05:40,01:07:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,432,Success,
