実行日,開始時刻,終了時刻,ジョブID,ジョブ名,所要時間(分),処理件数,ステータス,エラーメッセージ
2025-06-09,12:48:25,12:51:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,211,Success,
2025-06-09,13:52:44,13:57:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,306,Success,
2025-06-09,14:05:27,14:09:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,132,Success,
2025-06-09,15:46:43,15:50:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,276,Success,
2025-06-09,16:29:47,16:32:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,288,Success,
2025-06-09,17:16:11,17:21:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,317,Success,
2025-06-09,18:00:57,18:04:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,242,Success,
2025-06-09,19:18:31,19:22:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,257,Success,
2025-06-09,20:30:42,20:32:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,336,Success,
2025-06-09,21:27:05,21:32:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,248,Success,
2025-06-09,22:09:50,22:11:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,157,Success,
2025-06-09,23:26:57,23:28:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,440,Success,
2025-06-10,00:25:30,00:44:30,DAILY_SALES_SUMMARY,日次売上集計,19,7303,Success,
2025-06-10,01:02:54,01:32:54,DAILY_INVENTORY_UPDATE,日次在庫更新,30,6143,Success,
2025-06-10,02:00:15,02:13:15,DAILY_CUSTOMER_SYNC,日次顧客情報同期,13,8828,Success,
2025-06-10,03:02:26,03:53:26,DAILY_REPORT_GEN,日次レポート生成,51,12812,Success,
2025-06-10,00:23:59,00:27:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,223,Success,
2025-06-10,01:22:28,01:27:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,400,Success,
2025-06-10,02:34:06,02:39:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,161,Success,
2025-06-10,03:54:27,03:56:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,368,Success,
2025-06-10,04:28:09,04:31:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,400,Success,
2025-06-10,05:24:25,05:27:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,321,Success,
2025-06-10,06:55:58,06:58:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,362,Success,
2025-06-10,07:46:52,07:50:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,173,Success,
2025-06-10,08:39:29,08:43:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,312,Success,
2025-06-10,09:54:31,09:58:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,322,Success,
2025-06-10,10:15:44,10:18:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,199,Success,
2025-06-10,11:08:58,11:12:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,136,Success,
2025-06-10,12:27:55,12:30:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,249,Success,
2025-06-10,13:26:53,13:28:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,285,Success,
2025-06-10,14:08:01,14:10:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,444,Success,
2025-06-10,15:55:35,16:00:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,342,Success,
2025-06-10,16:32:07,16:37:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,329,Success,
2025-06-10,17:56:32,17:59:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,208,Success,
2025-06-10,18:02:24,18:05:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,176,Success,
2025-06-10,19:03:43,19:08:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,314,Success,
2025-06-10,20:56:55,20:59:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,346,Success,
2025-06-10,21:34:17,21:37:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,327,Success,
2025-06-10,22:48:24,22:50:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,326,Success,
2025-06-10,23:35:30,23:40:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,258,Success,
2025-06-11,00:33:50,01:02:50,DAILY_SALES_SUMMARY,日次売上集計,29,11875,Success,
2025-06-11,01:03:46,01:24:46,DAILY_INVENTORY_UPDATE,日次在庫更新,21,32444,Success,
2025-06-11,02:00:55,02:20:55,DAILY_CUSTOMER_SYNC,日次顧客情報同期,20,43593,Success,
2025-06-11,03:05:57,03:56:57,DAILY_REPORT_GEN,日次レポート生成,51,4533,Success,
2025-06-11,00:20:48,00:22:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,101,Success,
2025-06-11,01:34:27,01:37:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,407,Success,
2025-06-11,02:19:06,02:21:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,358,Success,
2025-06-11,03:45:24,03:49:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,106,Success,
2025-06-11,04:34:35,04:38:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,206,Success,
2025-06-11,05:11:16,05:15:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,382,Success,
2025-06-11,06:52:44,06:54:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,106,Success,
2025-06-11,07:34:21,07:37:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,337,Success,
2025-06-11,08:22:54,08:24:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,351,Success,
2025-06-11,09:22:46,09:26:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,312,Success,
2025-06-11,10:45:18,10:50:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,172,Success,
2025-06-11,11:23:06,11:27:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,268,Success,
2025-06-11,12:03:23,12:08:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,473,Success,
2025-06-11,13:29:48,13:31:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,288,Success,
2025-06-11,14:08:19,14:11:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,259,Success,
2025-06-11,15:59:36,16:04:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,197,Success,
2025-06-11,16:41:36,16:44:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,181,Success,
2025-06-11,17:35:25,17:39:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,146,Success,
2025-06-11,18:51:38,18:56:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,328,Success,
2025-06-11,19:25:40,19:27:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,113,Success,
2025-06-11,20:18:40,20:22:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,165,Success,
2025-06-11,21:43:02,21:47:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,368,Success,
2025-06-11,22:32:20,22:34:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,193,Success,
2025-06-11,23:28:35,23:32:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,194,Success,
2025-06-12,00:28:17,00:55:17,DAILY_SALES_SUMMARY,日次売上集計,27,23407,Success,
2025-06-12,01:00:34,01:34:34,DAILY_INVENTORY_UPDATE,日次在庫更新,34,20144,Success,
2025-06-12,02:02:50,02:21:50,DAILY_CUSTOMER_SYNC,日次顧客情報同期,19,36578,Success,
2025-06-12,03:00:02,03:57:02,DAILY_REPORT_GEN,日次レポート生成,57,11224,Success,
2025-06-12,00:58:22,01:00:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,175,Success,
2025-06-12,01:39:32,01:44:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,119,Success,
2025-06-12,02:00:18,02:04:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,280,Success,
2025-06-12,03:48:15,03:51:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,277,Success,
2025-06-12,04:26:09,04:28:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,213,Success,
2025-06-12,05:06:39,05:08:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,155,Success,
2025-06-12,06:22:02,06:24:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,490,Success,
2025-06-12,07:51:36,07:56:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,427,Success,
2025-06-12,08:31:02,08:33:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,355,Success,
2025-06-12,09:05:36,09:07:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,478,Success,
2025-06-12,10:41:25,10:46:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,324,Success,
2025-06-12,11:21:59,11:24:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,379,Success,
2025-06-12,12:03:56,12:05:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,320,Success,
2025-06-12,13:35:30,13:40:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,390,Success,
2025-06-12,14:52:20,14:56:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,445,Success,
2025-06-12,15:47:03,15:51:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,382,Success,
2025-06-12,16:21:24,16:24:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,324,Success,
2025-06-12,17:34:31,17:37:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,161,Success,
2025-06-12,18:26:55,18:31:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,273,Success,
2025-06-12,19:45:42,19:50:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,301,Success,
2025-06-12,20:09:15,20:12:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,0,Failed,Timeout error
2025-06-12,21:19:50,21:22:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,287,Success,
2025-06-12,22:35:04,22:38:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,456,Success,
2025-06-12,23:35:29,23:37:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,397,Success,
2025-06-13,00:29:39,00:53:39,DAILY_SALES_SUMMARY,日次売上集計,24,0,Failed,Timeout error
2025-06-13,01:01:59,01:32:59,DAILY_INVENTORY_UPDATE,日次在庫更新,31,47309,Success,
2025-06-13,02:00:10,02:23:10,DAILY_CUSTOMER_SYNC,日次顧客情報同期,23,28348,Success,
2025-06-13,03:01:03,03:58:03,DAILY_REPORT_GEN,日次レポート生成,57,0,Failed,Database connection failed
2025-06-13,00:42:04,00:45:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,138,Success,
2025-06-13,01:36:18,01:41:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,103,Success,
2025-06-13,02:04:34,02:06:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,481,Success,
2025-06-13,03:16:21,03:20:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,422,Success,
2025-06-13,04:27:59,04:31:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,213,Success,
2025-06-13,05:00:42,05:04:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,499,Success,
2025-06-13,06:27:12,06:32:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,292,Success,
2025-06-13,07:27:21,07:31:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,370,Success,
2025-06-13,08:24:10,08:29:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,397,Success,
2025-06-13,09:39:18,09:44:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,499,Success,
2025-06-13,10:41:34,10:43:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,389,Success,
2025-06-13,11:06:06,11:11:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,173,Success,
2025-06-13,12:42:56,12:46:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,236,Success,
2025-06-13,13:52:27,13:54:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,222,Success,
2025-06-13,14:00:17,14:02:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,328,Success,
2025-06-13,15:41:25,15:43:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,221,Success,
2025-06-13,16:48:47,16:51:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,171,Success,
2025-06-13,17:21:48,17:26:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,468,Success,
2025-06-13,18:47:38,18:51:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,163,Success,
2025-06-13,19:40:09,19:42:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,286,Success,
2025-06-13,20:24:06,20:27:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,227,Success,
2025-06-13,21:48:13,21:51:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,151,Success,
2025-06-13,22:39:30,22:42:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,146,Success,
2025-06-13,23:55:41,23:58:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,284,Success,
2025-06-14,00:27:44,00:53:44,DAILY_SALES_SUMMARY,日次売上集計,26,23294,Success,
2025-06-14,01:00:48,01:25:48,DAILY_INVENTORY_UPDATE,日次在庫更新,25,9088,Success,
2025-06-14,02:00:36,02:23:36,DAILY_CUSTOMER_SYNC,日次顧客情報同期,23,26678,Success,
2025-06-14,03:05:25,04:04:25,DAILY_REPORT_GEN,日次レポート生成,59,7492,Success,
2025-06-14,00:26:19,00:29:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,464,Success,
2025-06-14,01:51:33,01:55:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,438,Success,
2025-06-14,02:21:01,02:24:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,209,Success,
2025-06-14,03:20:46,03:23:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,102,Success,
2025-06-14,04:18:18,04:20:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,169,Success,
2025-06-14,05:19:16,05:22:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,184,Success,
2025-06-14,06:50:52,06:53:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,480,Success,
2025-06-14,07:34:51,07:37:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,281,Success,
2025-06-14,08:58:48,09:03:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,172,Success,
2025-06-14,09:27:19,09:31:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,464,Success,
2025-06-14,10:36:22,10:41:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,476,Success,
2025-06-14,11:21:21,11:25:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,145,Success,
2025-06-14,12:23:48,12:27:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,192,Success,
2025-06-14,13:13:04,13:18:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,486,Success,
2025-06-14,14:16:56,14:18:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,167,Success,
2025-06-14,15:15:56,15:17:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,318,Success,
2025-06-14,16:32:56,16:36:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,459,Success,
2025-06-14,17:16:04,17:20:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,306,Success,
2025-06-14,18:56:32,18:59:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,139,Success,
2025-06-14,19:20:26,19:25:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,425,Success,
2025-06-14,20:10:54,20:15:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,197,Success,
2025-06-14,21:27:02,21:32:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,242,Success,
2025-06-14,22:27:16,22:29:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,313,Success,
2025-06-14,23:02:38,23:07:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,464,Success,
2025-06-15,00:27:54,00:52:54,DAILY_SALES_SUMMARY,日次売上集計,25,32733,Success,
2025-06-15,01:00:30,01:36:30,DAILY_INVENTORY_UPDATE,日次在庫更新,36,27841,Success,
2025-06-15,02:00:11,02:19:11,DAILY_CUSTOMER_SYNC,日次顧客情報同期,19,37392,Success,
2025-06-15,03:04:19,03:57:19,DAILY_REPORT_GEN,日次レポート生成,53,47177,Success,
2025-06-15,00:23:31,00:26:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,284,Success,
2025-06-15,01:02:18,01:04:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,243,Success,
2025-06-15,02:20:12,02:24:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,312,Success,
2025-06-15,03:24:53,03:29:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,221,Success,
2025-06-15,04:57:38,05:00:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,346,Success,
2025-06-15,05:18:07,05:22:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,286,Success,
2025-06-15,06:25:23,06:28:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,195,Success,
2025-06-15,07:55:57,08:00:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,284,Success,
2025-06-15,08:04:47,08:08:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,203,Success,
2025-06-15,09:34:18,09:36:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,122,Success,
2025-06-15,10:53:44,10:56:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,300,Success,
2025-06-15,11:16:23,11:21:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,480,Success,
2025-06-15,12:37:43,12:39:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,276,Success,
2025-06-15,13:53:32,13:55:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,335,Success,
2025-06-15,14:48:48,14:51:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,356,Success,
2025-06-15,15:28:19,15:31:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,217,Success,
2025-06-15,16:10:45,16:14:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,139,Success,
2025-06-15,17:50:49,17:52:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,268,Success,
2025-06-15,18:35:44,18:37:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,422,Success,
2025-06-15,19:47:58,19:49:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,271,Success,
2025-06-15,20:28:35,20:32:35,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,257,Success,
2025-06-15,21:12:34,21:15:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,264,Success,
2025-06-15,22:40:27,22:44:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,357,Success,
2025-06-15,23:46:48,23:51:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,218,Success,
2025-06-16,00:32:27,00:55:27,DAILY_SALES_SUMMARY,日次売上集計,23,46735,Success,
2025-06-16,01:04:22,01:44:22,DAILY_INVENTORY_UPDATE,日次在庫更新,40,42245,Success,
2025-06-16,02:05:40,02:22:40,DAILY_CUSTOMER_SYNC,日次顧客情報同期,17,23009,Success,
2025-06-16,03:00:32,03:32:32,DAILY_REPORT_GEN,日次レポート生成,32,44406,Success,
2025-06-16,04:00:28,05:45:28,WEEKLY_BACKUP_VERIFY,週次バックアップ検証,105,29026,Success,
2025-06-16,00:26:33,00:29:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,342,Success,
2025-06-16,01:10:03,01:13:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,202,Success,
2025-06-16,02:22:57,02:24:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,112,Success,
2025-06-16,03:22:46,03:24:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,381,Success,
2025-06-16,04:00:09,04:04:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,0,Failed,Timeout error
2025-06-16,05:33:26,05:35:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,190,Success,
2025-06-16,06:04:42,06:07:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,144,Success,
2025-06-16,07:17:29,07:21:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,216,Success,
2025-06-16,08:13:55,08:16:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,205,Success,
2025-06-16,09:52:12,09:55:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,259,Success,
2025-06-16,10:20:25,10:23:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,455,Success,
2025-06-16,11:44:42,11:47:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,316,Success,
2025-06-16,12:04:47,12:07:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,429,Success,
2025-06-16,13:20:34,13:22:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,266,Success,
2025-06-16,14:25:41,14:27:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,132,Success,
2025-06-16,15:12:20,15:15:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,472,Success,
2025-06-16,16:01:26,16:05:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,230,Success,
2025-06-16,17:32:09,17:34:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,164,Success,
2025-06-16,18:05:10,18:10:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,310,Success,
2025-06-16,19:42:52,19:46:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,105,Success,
2025-06-16,20:28:51,20:33:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,426,Success,
2025-06-16,21:59:50,22:04:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,451,Success,
2025-06-16,22:41:52,22:44:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,446,Success,
2025-06-16,23:27:06,23:30:06,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,200,Success,
2025-06-17,00:28:53,00:47:53,DAILY_SALES_SUMMARY,日次売上集計,19,44844,Success,
2025-06-17,01:03:47,01:42:47,DAILY_INVENTORY_UPDATE,日次在庫更新,39,16512,Success,
2025-06-17,02:00:17,02:18:17,DAILY_CUSTOMER_SYNC,日次顧客情報同期,18,49914,Success,
2025-06-17,03:00:21,03:56:21,DAILY_REPORT_GEN,日次レポート生成,56,42078,Success,
2025-06-17,00:23:11,00:26:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,305,Success,
2025-06-17,01:32:44,01:35:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,422,Success,
2025-06-17,02:14:37,02:17:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,288,Success,
2025-06-17,03:41:24,03:45:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,379,Success,
2025-06-17,04:11:03,04:15:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,191,Success,
2025-06-17,05:31:16,05:34:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,333,Success,
2025-06-17,06:34:43,06:38:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,471,Success,
2025-06-17,07:46:58,07:48:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,243,Success,
2025-06-17,08:26:29,08:31:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,352,Success,
2025-06-17,09:37:09,09:40:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,178,Success,
2025-06-17,10:01:00,10:06:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,358,Success,
2025-06-17,11:32:22,11:34:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,368,Success,
2025-06-17,12:38:12,12:42:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,167,Success,
2025-06-17,13:43:08,13:45:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,439,Success,
2025-06-17,14:50:49,14:55:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,281,Success,
2025-06-17,15:07:59,15:12:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,367,Success,
2025-06-17,16:35:54,16:38:54,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,131,Success,
2025-06-17,17:36:44,17:40:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,220,Success,
2025-06-17,18:48:38,18:51:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,379,Success,
2025-06-17,19:28:21,19:30:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,191,Success,
2025-06-17,20:52:46,20:56:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,361,Success,
2025-06-17,21:42:39,21:45:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,246,Success,
2025-06-17,22:07:16,22:09:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,444,Success,
2025-06-17,23:18:58,23:20:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,425,Success,
2025-06-18,00:26:21,00:56:21,DAILY_SALES_SUMMARY,日次売上集計,30,35816,Success,
2025-06-18,01:00:59,01:27:59,DAILY_INVENTORY_UPDATE,日次在庫更新,27,46475,Success,
2025-06-18,02:01:54,02:18:54,DAILY_CUSTOMER_SYNC,日次顧客情報同期,17,14219,Success,
2025-06-18,03:03:21,03:59:21,DAILY_REPORT_GEN,日次レポート生成,56,0,Failed,Memory overflow
2025-06-18,00:05:17,00:10:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,184,Success,
2025-06-18,01:05:16,01:07:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,442,Success,
